,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
405,20,RL,4.234,9.209439966733019,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,4,33,16,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1116,Unf,0,165,1281,GasA,Ex,Y,SBrkr,7.3901815,0,0,7.3901815,1,0,2,0,3,1,TA,8,Min1,1,TA,Attchd,16.0,Unf,2,490,TA,TA,Y,120,78,0,0,0,0,0,6,2009,WD,Normal,11.918390573078392
406,50,RL,3.932,9.257223957875032,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,72,58,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1064,1064,GasA,Ex,Y,FuseA,7.0613346,0,473,7.4018416,0,0,1,0,3,1,TA,6,Maj2,0,Gd,Detchd,72.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,0,3,2008,WD,Normal,11.652687407345388
407,70,RL,4.145,9.653486547052035,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,93,32,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0,Unf,0,840,840,GasA,Ex,Y,SBrkr,6.733402,840,0,7.426549,0,0,2,0,4,1,TA,8,Typ,0,Gd,Attchd,48.0,Unf,1,308,TA,TA,Y,0,0,160,0,0,0,0,3,2008,WD,Normal,12.083905011555967
408,60,RL,4.69,9.55775254863573,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,1,1,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1063,1063,GasA,Ex,Y,SBrkr,6.976348,1101,0,7.6834035,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,1.0,RFn,3,947,TA,TA,Y,192,62,0,0,0,0,0,8,2007,New,Partial,12.542544882151386
409,60,FV,4.44,9.287301413112312,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,1,0,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,Gd,TA,PConc,Ex,TA,No,GLQ,789,Unf,0,245,1034,GasA,Ex,Y,SBrkr,6.9565454,1028,0,7.639161,1,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,0.0,Fin,3,836,TA,TA,Y,0,102,0,0,0,0,0,4,2008,New,Partial,12.73596533201339
410,20,RL,4.22,9.166492972195906,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,51,51,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,TA,Fa,CBlock,TA,Fa,No,Unf,0,Unf,0,1276,1276,GasA,TA,Y,FuseA,7.1514854,0,0,7.1514854,0,0,1,0,3,1,TA,5,Mod,0,Gd,Attchd,51.0,Unf,1,350,TA,TA,Y,0,0,0,0,0,0,0,6,2009,COD,Abnorml,11.002099841204238
411,190,RL,4.605,10.453053004618049,Pave,Reg,Bnk,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,5,51,51,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Mn,Rec,1056,Unf,0,0,1056,GasA,TA,N,SBrkr,6.9622436,0,0,6.9622436,1,0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,51.0,Fin,2,572,TA,TA,Y,264,0,0,0,0,0,0,1,2006,WD,Normal,11.884489021402711
412,20,FV,4.234,8.390041405755754,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,1,1,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,Ex,TA,PConc,Ex,TA,Av,GLQ,578,Unf,0,892,1470,GasA,Ex,Y,SBrkr,7.298445,0,0,7.298445,1,0,2,1,2,1,Gd,7,Typ,1,Gd,Attchd,1.0,Fin,2,484,TA,TA,Y,0,144,0,0,0,0,0,6,2010,New,Partial,12.310432660854417
413,30,RM,4.023,9.100525505968976,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,6,83,60,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1008,1008,GasA,Gd,Y,FuseA,6.9353704,0,0,6.9353704,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,83.0,Unf,2,360,TA,TA,Y,0,0,130,0,0,0,0,3,2010,WD,Normal,11.652687407345388
414,60,RL,4.08,9.326165937481774,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,15,15,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,50,GLQ,531,499,1080,GasA,Ex,Y,SBrkr,6.9847164,1017,0,7.648263,0,1,2,1,3,1,Gd,9,Typ,1,TA,Attchd,15.0,Unf,3,678,TA,TA,Y,196,187,0,0,0,0,0,12,2008,WD,Normal,12.337100907936577
415,20,RL,4.29,9.093694189856862,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,0,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1316,1340,GasA,Ex,Y,SBrkr,7.200425,0,0,7.200425,0,0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,0.0,Fin,2,396,TA,TA,Y,100,30,0,0,0,0,0,8,2007,New,Partial,12.106992367829498
416,60,RL,4.305,8.967504187316237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,28,28,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,No,ALQ,209,Unf,0,463,672,GasA,TA,Y,SBrkr,6.510258,728,0,7.2442274,0,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,28.0,Fin,2,440,TA,TA,Y,0,0,0,0,0,0,0,3,2006,WD,Normal,11.915051671812877
417,70,RL,4.453,10.017708696626151,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6,6,89,57,Hip,CompShg,Wd Sdng,Stucco,None,0.0,TA,TA,BrkTil,Gd,TA,No,BLQ,1128,Unf,0,242,1370,GasW,TA,N,FuseA,7.222566,1254,0,7.872455,1,0,2,1,4,1,TA,10,Typ,1,Gd,Detchd,89.0,Unf,3,864,TA,TA,N,0,0,0,0,0,0,0,11,2007,WD,Normal,12.384218830913648
418,50,RL,4.094,9.006999447958153,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,67,57,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,312,Unf,0,444,756,GasA,Fa,N,FuseF,6.6280413,378,0,7.0335064,1,0,1,1,3,1,TA,7,Typ,0,Gd,Detchd,67.0,Unf,1,240,TA,TA,P,0,0,0,0,0,0,0,4,2007,WD,AdjLand,11.744037185933616
419,20,RL,4.176,9.041921720351219,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,42,42,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,775,Unf,0,281,1056,GasA,Ex,Y,SBrkr,6.9622436,0,0,6.9622436,1,0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,42.0,Unf,1,304,TA,TA,Y,0,85,184,0,0,0,0,7,2010,WD,Normal,11.863582336583399
420,90,RM,4.355,8.862200330487287,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,11,10,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,TA,Gd,PConc,Gd,Gd,Gd,GLQ,1309,Unf,0,35,1344,GasA,Ex,Y,SBrkr,7.2034054,0,0,7.2034054,2,0,2,0,2,2,TA,8,Typ,0,Gd,Attchd,11.0,Fin,4,784,TA,TA,Y,0,0,0,0,0,0,0,11,2008,WD,Alloca,12.237086699059343
421,20,RL,4.234,9.719264188452577,Pave,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,32,9,Gable,CompShg,CemntBd,CmentBd,Stone,126.0,Gd,TA,CBlock,Gd,TA,No,ALQ,1246,Unf,0,356,1602,GasA,Gd,Y,SBrkr,7.3790083,0,0,7.3790083,0,1,2,0,3,1,Gd,8,Typ,1,TA,Attchd,32.0,Fin,2,529,TA,TA,Y,240,0,0,0,0,0,0,6,2009,WD,Normal,12.2783933071098
422,20,RL,4.605,9.98736903651683,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5,5,54,54,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,988,988,GasA,Ex,Y,FuseA,6.895683,0,0,6.895683,0,0,1,0,2,1,TA,4,Typ,0,Gd,Attchd,54.0,RFn,2,520,TA,TA,N,0,0,0,0,0,0,0,2,2008,WD,Normal,11.635143097694478
423,60,RL,4.383,9.126958763037132,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,10,10,Gable,CompShg,VinylSd,VinylSd,BrkFace,473.0,Gd,TA,PConc,Gd,TA,No,GLQ,986,Unf,0,484,1470,GasA,Gd,Y,SBrkr,7.293018,1160,0,7.874739,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,10.0,Fin,3,696,TA,TA,Y,0,66,0,0,0,0,0,6,2008,WD,Normal,12.66032791780777
424,20,RL,4.277,9.104979856318357,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,52,52,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,LwQ,616,Unf,0,580,1196,GasA,Gd,Y,FuseA,7.086738,0,0,7.086738,1,0,1,0,2,1,TA,6,Typ,1,Gd,Attchd,52.0,RFn,1,297,TA,TA,Y,0,44,0,0,0,0,0,5,2008,WD,Normal,11.842229212112828
425,60,RM,4.094,8.125039097367745,Pave,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,63,17,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,651,651,GasA,Gd,Y,SBrkr,6.561031,682,0,7.2363396,0,0,1,1,3,1,TA,6,Typ,2,Gd,Detchd,62.0,Unf,1,240,TA,TA,P,0,0,126,0,0,0,0,9,2009,WD,Normal,11.813030057420567
426,80,RL,4.234,9.457200449907708,Pave,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,20,20,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1518,Unf,0,0,1518,GasA,Gd,Y,SBrkr,7.4048877,0,0,7.4048877,1,1,2,0,2,1,Gd,5,Typ,1,TA,Attchd,20.0,Fin,2,569,TA,TA,Y,80,0,0,0,396,0,0,8,2009,WD,Normal,12.524526376648708
427,20,RL,4.344,9.058703197313223,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,51,51,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,288,Unf,0,619,907,GasA,Ex,Y,SBrkr,6.8101425,0,0,6.8101425,0,0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,44.0,Unf,1,352,TA,TA,Y,0,0,0,0,0,0,0,7,2008,WD,Normal,11.59917655301345
428,20,RL,4.16,8.819073983267831,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,0,0,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,Gd,TA,PConc,Gd,TA,No,GLQ,664,Unf,0,544,1208,GasA,Ex,Y,SBrkr,7.0967216,0,0,7.0967216,1,0,2,0,2,1,Gd,6,Typ,0,Gd,Attchd,0.0,RFn,2,628,TA,TA,Y,105,54,0,0,0,0,0,9,2007,New,Partial,12.182804018590819
429,20,RL,4.867,9.346356175893625,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,21,21,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,GLQ,1005,Unf,0,387,1392,GasA,TA,Y,SBrkr,7.2527623,0,0,7.2527623,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,21.0,Unf,2,576,TA,TA,Y,0,0,169,0,0,0,0,3,2009,WD,Normal,12.072541252905651
430,160,RM,3.045,7.426549072397305,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,37,37,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,TA,TA,CBlock,TA,TA,No,ALQ,387,Unf,0,96,483,GasA,TA,Y,SBrkr,6.1800165,504,0,6.89467,0,0,1,1,2,1,TA,4,Typ,0,Gd,Detchd,37.0,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,0,7,2008,COD,Abnorml,11.355101379776661
431,50,RM,4.094,8.628018746505122,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,7,88,10,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,901,901,GasA,Gd,Y,SBrkr,6.9920964,110,0,7.088409,0,0,1,0,4,1,TA,7,Typ,0,Gd,Attchd,28.0,Unf,0,0,TA,TA,N,0,98,0,0,0,0,0,9,2008,ConLD,Abnorml,11.288531131754366
432,160,RM,3.178,7.560080465021827,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,36,36,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,TA,TA,CBlock,TA,TA,No,ALQ,471,Unf,0,294,765,GasA,Ex,Y,SBrkr,6.639876,600,0,7.2189097,1,0,1,1,2,1,TA,6,Min1,0,Gd,Detchd,36.0,Unf,2,440,TA,TA,Y,240,36,0,0,0,0,0,8,2007,WD,Normal,11.715866308966918
433,60,RL,4.605,9.29090601981575,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,11,10,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,926,926,GasA,Ex,Y,SBrkr,6.8308744,678,0,7.3802557,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,11.0,Fin,2,470,TA,TA,Y,0,36,0,0,0,0,0,7,2008,WD,Normal,12.106252310247962
434,180,RM,3.045,7.5443321080536885,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,36,36,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,495,Unf,0,135,630,GasA,Gd,Y,SBrkr,6.4457197,0,0,6.4457197,1,0,1,0,1,1,TA,3,Typ,0,Gd,Attchd,28.0,Unf,0,0,TA,TA,Y,88,0,0,0,0,0,0,6,2008,WD,Normal,11.302204433654575
435,60,RL,3.762,9.274910142625483,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,7,6,13,13,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,385,ALQ,344,70,799,GasA,Ex,Y,SBrkr,6.717805,834,0,7.415175,1,0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,13.0,RFn,2,550,TA,TA,Y,158,61,0,0,0,0,0,4,2009,ConLw,Normal,12.26434155365415
436,50,RM,3.69,8.389359819906353,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,86,56,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,648,648,GasA,TA,Y,FuseA,6.598509,384,0,7.0192966,0,0,1,0,2,1,TA,6,Typ,0,Gd,Detchd,16.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,0,10,2006,WD,Normal,11.661345470088502
437,45,RM,3.912,8.699514748210191,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,83,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,TA,TA,No,Unf,0,Unf,0,884,884,GasA,Gd,Y,SBrkr,6.8068295,0,0,6.8068295,0,0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,83.0,Unf,1,180,TA,TA,Y,0,0,105,0,0,0,0,1,2009,WD,Normal,11.686878772093667
438,30,RL,3.69,8.361708288575842,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,94,5,Gable,CompShg,WdShing,Stucco,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,365,Unf,0,75,440,GasA,TA,N,SBrkr,6.542472,0,0,6.542472,0,0,1,0,2,1,Gd,4,Typ,1,Gd,Detchd,17.0,Unf,1,352,Gd,TA,P,0,0,34,0,0,0,0,3,2007,WD,Normal,11.411446296020374
439,50,RL,4.203,9.421735176255844,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,89,9,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0,Unf,0,684,684,GasA,Gd,Y,SBrkr,6.527958,512,0,7.086738,0,0,1,0,3,1,Gd,7,Typ,0,Gd,Detchd,4.0,Unf,2,528,TA,TA,Y,0,46,0,0,0,0,800,8,2009,ConLI,Normal,11.608235644774552
440,20,RL,4.652,9.644133752071205,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,1,1,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1767,ALQ,539,788,3094,GasA,Ex,Y,SBrkr,7.784057,0,0,7.784057,1,0,2,0,2,1,Ex,10,Typ,2,Gd,Attchd,1.0,Fin,3,672,TA,TA,Y,0,72,0,0,170,0,0,4,2009,WD,Normal,13.226723392728571
441,90,RL,4.523,9.401621670141608,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,4,53,53,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,TA,TA,CBlock,TA,TA,No,ALQ,133,Unf,0,1307,1440,GasA,TA,N,FuseF,7.2723985,0,0,7.2723985,0,0,2,0,4,2,Fa,8,Typ,0,Gd,Attchd,28.0,Unf,0,0,TA,TA,Y,0,0,0,0,0,0,0,9,2008,WD,Normal,11.678439903447801
442,50,RM,3.951,8.738735461363474,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,78,16,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,1078,1078,GasA,TA,Y,SBrkr,7.0282016,445,0,7.3607397,0,0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,78.0,Unf,2,360,TA,TA,P,0,0,0,0,0,0,0,6,2008,WD,Normal,12.000891794590137
443,120,RL,3.97,8.274357006756292,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,1,0,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1258,1258,GasA,Ex,Y,SBrkr,7.1372786,0,0,7.1372786,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,0.0,Fin,3,648,TA,TA,Y,144,16,0,0,0,0,0,6,2007,New,Partial,12.058152515453552
444,60,RL,4.25,9.07680897935166,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,14,13,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,642,Unf,0,273,915,GasA,Ex,Y,SBrkr,6.838405,975,0,7.553811,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,14.0,Unf,2,493,TA,TA,Y,144,133,0,0,0,0,0,7,2008,WD,Normal,12.254862809699606
445,20,RL,4.29,9.19573421958682,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,53,53,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1436,1436,GasA,Fa,Y,SBrkr,7.431892,0,0,7.431892,0,0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,53.0,Unf,2,480,TA,TA,Y,0,0,0,0,0,0,0,11,2009,COD,Normal,11.755871643580617
446,20,RL,4.92,9.71063069382679,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6,44,8,Gable,CompShg,BrkFace,Plywood,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,247,Rec,713,557,1517,GasA,Ex,Y,SBrkr,7.5432734,0,0,7.5432734,0,0,2,1,2,1,Gd,6,Mod,1,Gd,Attchd,44.0,Fin,2,578,TA,TA,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,12.154779351142624
447,60,RL,4.234,9.324918276683619,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,8,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,930,930,GasA,Gd,Y,SBrkr,6.862758,930,0,7.5422134,0,0,2,1,4,1,Gd,10,Typ,1,TA,Attchd,8.0,Fin,2,431,TA,TA,Y,89,0,0,0,0,0,0,7,2006,WD,Normal,12.205572520488492
448,50,RM,3.912,9.0595174822416,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,69,56,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,780,780,GasA,TA,Y,SBrkr,6.659294,596,0,7.226936,0,0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,69.0,Unf,1,198,TA,TA,N,0,0,0,0,0,0,0,6,2006,WD,Normal,11.691071650353702
449,50,RM,3.912,8.699514748210191,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,59,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,331,Unf,0,318,649,GasA,Ex,Y,SBrkr,6.5206213,504,0,7.075809,0,0,1,1,2,1,TA,6,Typ,0,Gd,Detchd,26.0,Unf,1,308,TA,TA,Y,0,176,0,0,0,0,0,6,2007,WD,Normal,11.695247021764184
450,30,RM,4.25,8.64541048921699,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,76,1,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,813,813,GasA,Ex,Y,FuseA,6.7007313,0,0,6.7007313,0,0,1,0,2,1,Gd,5,Typ,0,Gd,Detchd,74.0,Unf,1,270,Fa,Fa,N,0,113,0,0,0,0,0,6,2006,WD,Normal,11.608235644774552
451,20,RL,4.13,11.167063280451986,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,31,31,Gable,WdShngl,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,655,Unf,0,878,1533,GasA,TA,Y,SBrkr,7.334982,0,0,7.334982,1,0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,31.0,Unf,2,576,TA,TA,Y,200,54,0,0,0,0,0,12,2006,WD,Normal,12.542544882151386
452,60,RL,4.234,9.138092207768558,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,11,10,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,Gd,TA,PConc,Ex,TA,No,ALQ,742,Unf,0,130,872,GasA,Ex,Y,SBrkr,6.788972,868,0,7.4707937,1,0,2,1,3,1,TA,7,Typ,0,Gd,Attchd,11.0,Fin,2,422,TA,TA,Y,144,122,0,0,0,0,0,7,2007,WD,Normal,12.225875272826354
453,60,FV,4.316,9.104979856318357,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,1,1,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,768,768,GasA,Ex,Y,SBrkr,6.666957,804,0,7.3714895,0,0,2,1,3,1,Gd,6,Typ,0,Gd,Attchd,1.0,RFn,2,676,TA,TA,Y,0,30,0,0,0,0,0,6,2009,WD,Normal,12.254862809699606
454,90,RL,4.145,9.137447046455858,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,30,30,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1606,Unf,0,122,1728,GasA,TA,Y,SBrkr,7.45472,0,0,7.45472,2,0,2,0,4,2,TA,8,Typ,0,Gd,Detchd,30.0,Unf,2,560,TA,TA,Y,0,0,0,0,0,0,0,7,2006,WD,Family,12.144197241812087
455,20,RL,4.383,9.169518377455928,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,34,34,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916,Unf,0,326,1242,GasA,Fa,Y,SBrkr,7.1244783,0,0,7.1244783,0,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,34.0,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,0,9,2007,WD,Normal,12.075394321888057
